Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
30993762.0,15545816.0,15447946.0,35.682,9.93,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,87415851375.5347,-0.731530192658909,-3356969751.97145,3589444395.22295,3789.53674613621,13.745118625981657,90.2656956031556,1983,South Africa
30150448.0,15127434.0,15023014.0,35.882,10.233,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,78423059789.8803,-2.35370049312921,-3127602210.68469,4125008922.74933,3750.22619896063,13.745118625981657,90.5062918186777,1982,South Africa
29333095.0,14721777.0,14611318.0,35.983,10.528,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,85454420500.0266,-2.11403881612171,-3579165185.95847,5166486772.72706,3678.88216364485,13.745118625981657,89.8817022811823,1981,South Africa
28556771.0,14334902.0,14221869.0,36.031,10.815,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,82980483387.953,7.33868615442277,-3325485114.42097,4843138938.84011,3519.27043852402,13.745118625981657,89.0295474101738,1980,South Africa
27827325.0,13968991.0,13858334.0,36.079,11.102,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,57645721018.0263,0.501652551875239,-2339604656.16333,3219628539.52222,3329.46123998624,13.745118625981657,88.7355332109377,1979,South Africa
27138966.0,13621526.0,13517440.0,36.167,11.401,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,46739449961.9073,2.36920370774799,-1952699998.40855,2941699997.60251,3107.5981303046,13.745118625981657,89.0679306618312,1978,South Africa
26480915.0,13288166.0,13192749.0,36.324,11.717,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,40651349966.8691,-3.11232440648712,-1737649998.58382,2693299997.80496,2958.81014685482,13.745118625981657,89.0246469725816,1977,South Africa
25836890.0,12962403.0,12874487.0,36.563,12.053,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,36603349970.1683,-4.21584461225514,-1501899998.77595,2336799998.09551,2885.40919592103,13.745118625981657,89.2244037146374,1976,South Africa
25195184.0,12639531.0,12555653.0,36.878,12.406,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,38114542813.0982,-8.08363095738433,-1538861481.63293,2770762017.45683,2749.17619176744,13.745118625981657,88.7791232808579,1975,South Africa
24552540.0,12318137.0,12234403.0,37.241,12.773,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,36807721037.6395,2.59681729442502,-1249490410.27413,3031743516.09506,2629.5446418171,13.745118625981657,89.1592604020521,1974,South Africa
